# Wave	Vel	NormFlux	NormErr	Flux	Error	Continuum
1194.6784	15925.87	0.7154	0.0951	4.2158e-15	5.6056e-16	5.8926e-15
1194.7083	15933.77	0.7498	0.0977	4.4114e-15	5.7512e-16	5.8836e-15
1194.7382	15941.67	0.7351	0.0942	4.3182e-15	5.5344e-16	5.8745e-15
1194.7681	15949.58	0.8228	0.0995	4.8264e-15	5.8391e-16	5.8656e-15
1194.7980	15957.48	0.6667	0.0930	3.9049e-15	5.4469e-16	5.8566e-15
1194.8279	15965.39	0.6008	0.0872	3.5134e-15	5.0996e-16	5.8477e-15
1194.8579	15973.29	0.7187	0.0934	4.1963e-15	5.4553e-16	5.8388e-15
1194.8878	15981.20	0.5960	0.0855	3.4749e-15	4.9818e-16	5.8300e-15
1194.9177	15989.10	0.5891	0.0850	3.4291e-15	4.9458e-16	5.8212e-15
1194.9476	15997.01	0.5917	0.0868	3.4394e-15	5.0430e-16	5.8125e-15
1194.9775	16004.91	0.6753	0.0923	3.9192e-15	5.3576e-16	5.8038e-15
1195.0074	16012.81	1.0146	0.1110	5.8798e-15	6.4301e-16	5.7951e-15
1195.0373	16020.72	0.8050	0.1015	4.6582e-15	5.8752e-16	5.7865e-15
1195.0672	16028.62	0.8755	0.1036	5.0587e-15	5.9848e-16	5.7779e-15
1195.0971	16036.53	1.0783	0.1145	6.2212e-15	6.6072e-16	5.7693e-15
1195.1270	16044.43	1.0541	0.1133	6.0727e-15	6.5255e-16	5.7608e-15
1195.1570	16052.34	0.9994	0.1108	5.7489e-15	6.3717e-16	5.7524e-15
1195.1869	16060.24	0.8846	0.1057	5.0810e-15	6.0694e-16	5.7439e-15
1195.2168	16068.14	0.9355	0.1070	5.3659e-15	6.1362e-16	5.7356e-15
1195.2467	16076.05	0.8414	0.1016	4.8189e-15	5.8195e-16	5.7272e-15
1195.2766	16083.95	0.9872	0.1100	5.6459e-15	6.2880e-16	5.7190e-15
1195.3065	16091.86	1.1574	0.1194	6.6095e-15	6.8164e-16	5.7107e-15
1195.3364	16099.76	1.2458	0.1241	7.1041e-15	7.0785e-16	5.7025e-15
1195.3663	16107.67	1.0861	0.1155	6.1845e-15	6.5744e-16	5.6944e-15
1195.3962	16115.57	0.9564	0.1095	5.4384e-15	6.2292e-16	5.6863e-15
1195.4261	16123.47	0.8909	0.1063	5.0587e-15	6.0385e-16	5.6783e-15
1195.4561	16131.38	0.8566	0.1030	4.8569e-15	5.8421e-16	5.6703e-15
1195.4860	16139.28	0.8964	0.1055	5.0757e-15	5.9723e-16	5.6623e-15
1195.5159	16147.19	1.0363	0.1137	5.8599e-15	6.4314e-16	5.6544e-15
1195.5458	16155.09	1.2093	0.1231	6.8285e-15	6.9491e-16	5.6466e-15
1195.5757	16163.00	1.2081	0.1225	6.8125e-15	6.9051e-16	5.6388e-15
1195.6056	16170.90	1.0154	0.1123	5.7179e-15	6.3264e-16	5.6311e-15
1195.6355	16178.80	0.8526	0.1031	4.7946e-15	5.7987e-16	5.6234e-15
1195.6654	16186.71	0.9170	0.1069	5.1496e-15	6.0033e-16	5.6158e-15
1195.6953	16194.61	1.0422	0.1139	5.8450e-15	6.3868e-16	5.6082e-15
1195.7252	16202.52	1.0849	0.1167	6.0760e-15	6.5382e-16	5.6007e-15
1195.7551	16210.42	0.9652	0.1103	5.3987e-15	6.1702e-16	5.5932e-15
1195.7851	16218.33	0.9026	0.1063	5.0416e-15	5.9366e-16	5.5858e-15
1195.8150	16226.23	1.1999	0.1223	6.6935e-15	6.8214e-16	5.5784e-15
1195.8449	16234.14	1.0444	0.1153	5.8184e-15	6.4217e-16	5.5711e-15
1195.8748	16242.04	0.9630	0.1100	5.3582e-15	6.1228e-16	5.5639e-15
1195.9047	16249.94	0.8709	0.1051	4.8392e-15	5.8412e-16	5.5567e-15
1195.9346	16257.85	0.8478	0.1035	4.7048e-15	5.7427e-16	5.5496e-15
1195.9645	16265.75	0.9375	0.1094	5.1960e-15	6.0630e-16	5.5425e-15
1195.9944	16273.66	1.1074	0.1180	6.1300e-15	6.5335e-16	5.5355e-15
1196.0243	16281.56	0.8654	0.1046	4.7844e-15	5.7854e-16	5.5285e-15
1196.0542	16289.47	1.0423	0.1149	5.7554e-15	6.3471e-16	5.5217e-15
1196.0842	16297.37	1.1060	0.1180	6.0994e-15	6.5089e-16	5.5148e-15
1196.1141	16305.27	0.9428	0.1099	5.1931e-15	6.0540e-16	5.5081e-15
1196.1440	16313.18	1.0089	0.1129	5.5502e-15	6.2115e-16	5.5014e-15
1196.1739	16321.08	0.9678	0.1116	5.3179e-15	6.1314e-16	5.4947e-15
1196.2038	16328.99	0.9997	0.1128	5.4865e-15	6.1882e-16	5.4881e-15
1196.2337	16336.89	0.8875	0.1103	4.8651e-15	6.0448e-16	5.4816e-15
1196.2636	16344.80	1.0378	0.1147	5.6821e-15	6.2794e-16	5.4752e-15
1196.2935	16352.70	1.0879	0.1174	5.9494e-15	6.4212e-16	5.4688e-15
1196.3234	16360.60	1.1186	0.1192	6.1103e-15	6.5091e-16	5.4625e-15
1196.3534	16368.51	0.9734	0.1114	5.3113e-15	6.0793e-16	5.4562e-15
1196.3833	16376.41	0.9296	0.1089	5.0666e-15	5.9352e-16	5.4501e-15
1196.4132	16384.32	0.9539	0.1122	5.1929e-15	6.1096e-16	5.4439e-15
1196.4431	16392.22	0.9220	0.1085	5.0138e-15	5.9017e-16	5.4379e-15
1196.4730	16400.13	0.8329	0.1035	4.5245e-15	5.6241e-16	5.4319e-15
1196.5029	16408.03	0.8533	0.1046	4.6299e-15	5.6752e-16	5.4260e-15
1196.5328	16415.93	1.1987	0.1236	6.4969e-15	6.6992e-16	5.4202e-15
1196.5627	16423.84	0.9183	0.1088	4.9719e-15	5.8932e-16	5.4144e-15
1196.5926	16431.74	0.8908	0.1071	4.8182e-15	5.7951e-16	5.4087e-15
1196.6225	16439.65	0.9384	0.1099	5.0703e-15	5.9378e-16	5.4031e-15
1196.6525	16447.55	1.2073	0.1245	6.5166e-15	6.7205e-16	5.3975e-15
1196.6824	16455.46	1.0149	0.1150	5.4725e-15	6.1986e-16	5.3921e-15
1196.7123	16463.36	0.9461	0.1108	5.0962e-15	5.9669e-16	5.3866e-15
1196.7422	16471.27	1.0784	0.1179	5.8030e-15	6.3425e-16	5.3813e-15
1196.7721	16479.17	1.1398	0.1210	6.1278e-15	6.5031e-16	5.3760e-15
1196.8020	16487.07	0.9852	0.1134	5.2914e-15	6.0923e-16	5.3709e-15
1196.8319	16494.98	0.9341	0.1098	5.0120e-15	5.8906e-16	5.3658e-15
1196.8618	16502.88	1.1048	0.1203	5.9225e-15	6.4467e-16	5.3607e-15
1196.8917	16510.79	0.9134	0.1093	4.8921e-15	5.8550e-16	5.3558e-15
1196.9216	16518.69	0.9106	0.1086	4.8726e-15	5.8130e-16	5.3509e-15
1196.9515	16526.60	1.3440	0.1330	7.1850e-15	7.1108e-16	5.3461e-15
1196.9815	16534.50	1.0058	0.1141	5.3722e-15	6.0926e-16	5.3414e-15
1197.0114	16542.40	0.9975	0.1149	5.3232e-15	6.1299e-16	5.3367e-15
1197.0413	16550.31	1.2178	0.1258	6.4935e-15	6.7093e-16	5.3322e-15
1197.0712	16558.21	0.9848	0.1130	5.2468e-15	6.0219e-16	5.3277e-15
1197.1011	16566.12	0.9611	0.1129	5.1162e-15	6.0079e-16	5.3233e-15
1197.1310	16574.02	0.8786	0.1070	4.6731e-15	5.6938e-16	5.3189e-15
1197.1609	16581.93	1.1388	0.1215	6.0525e-15	6.4589e-16	5.3147e-15
1197.1908	16589.83	0.8611	0.1069	4.5728e-15	5.6794e-16	5.3105e-15
1197.2207	16597.73	0.9053	0.1102	4.8040e-15	5.8486e-16	5.3065e-15
1197.2506	16605.64	1.0993	0.1196	5.8292e-15	6.3400e-16	5.3025e-15
1197.2806	16613.54	0.8746	0.1074	4.6343e-15	5.6913e-16	5.2986e-15
1197.3105	16621.45	0.9565	0.1119	5.0646e-15	5.9234e-16	5.2947e-15
1197.3404	16629.35	0.9099	0.1152	4.8145e-15	6.0971e-16	5.2910e-15
1197.3703	16637.26	0.8994	0.1139	4.7553e-15	6.0199e-16	5.2873e-15
1197.4002	16645.16	0.9897	0.1136	5.2294e-15	6.0025e-16	5.2838e-15
1197.4301	16653.06	0.9663	0.1123	5.1021e-15	5.9314e-16	5.2803e-15
1197.4600	16660.97	0.7979	0.1012	4.2106e-15	5.3395e-16	5.2768e-15
1197.4899	16668.87	1.0604	0.1177	5.5916e-15	6.2086e-16	5.2733e-15
1197.5198	16676.78	0.9132	0.1100	4.8122e-15	5.7991e-16	5.2698e-15
1197.5497	16684.68	0.9064	0.1101	4.7737e-15	5.7999e-16	5.2664e-15
1197.5797	16692.59	1.0953	0.1195	5.7644e-15	6.2906e-16	5.2630e-15
1197.6096	16700.49	0.8357	0.1052	4.3955e-15	5.5334e-16	5.2596e-15
1197.6395	16708.40	0.8382	0.1053	4.4055e-15	5.5336e-16	5.2562e-15
1197.6694	16716.30	0.8971	0.1085	4.7124e-15	5.7016e-16	5.2528e-15
1197.6993	16724.20	0.9445	0.1113	4.9582e-15	5.8402e-16	5.2495e-15
1197.7292	16732.11	0.8754	0.1074	4.5925e-15	5.6335e-16	5.2462e-15
1197.7591	16740.01	0.8718	0.1089	4.5708e-15	5.7110e-16	5.2429e-15
1197.7890	16747.92	1.0339	0.1172	5.4172e-15	6.1386e-16	5.2396e-15
1197.8189	16755.82	1.1059	0.1207	5.7906e-15	6.3210e-16	5.2363e-15
1197.8489	16763.73	0.9791	0.1146	5.1239e-15	5.9974e-16	5.2331e-15
1197.8788	16771.63	1.0805	0.1193	5.6510e-15	6.2380e-16	5.2299e-15
1197.9087	16779.53	1.1418	0.1223	5.9675e-15	6.3931e-16	5.2266e-15
1197.9386	16787.44	1.1931	0.1252	6.2322e-15	6.5406e-16	5.2235e-15
1197.9685	16795.34	1.0039	0.1149	5.2407e-15	5.9976e-16	5.2203e-15
1197.9984	16803.25	0.9517	0.1126	4.9651e-15	5.8721e-16	5.2172e-15
1198.0283	16811.15	0.9867	0.1140	5.1445e-15	5.9416e-16	5.2140e-15
1198.0582	16819.06	0.9753	0.1139	5.0820e-15	5.9351e-16	5.2109e-15
1198.0881	16826.96	0.9215	0.1110	4.7989e-15	5.7784e-16	5.2078e-15
1198.1180	16834.86	1.1055	0.1206	5.7538e-15	6.2777e-16	5.2048e-15
1198.1480	16842.77	0.9789	0.1137	5.0918e-15	5.9137e-16	5.2017e-15
1198.1779	16850.67	0.9130	0.1099	4.7467e-15	5.7122e-16	5.1987e-15
1198.2078	16858.58	1.0142	0.1184	5.2693e-15	6.1526e-16	5.1957e-15
1198.2377	16866.48	1.0997	0.1203	5.7102e-15	6.2491e-16	5.1927e-15
1198.2676	16874.39	0.9078	0.1103	4.7112e-15	5.7223e-16	5.1897e-15
1198.2975	16882.29	0.9607	0.1126	4.9831e-15	5.8423e-16	5.1868e-15
1198.3274	16890.19	1.0939	0.1205	5.6707e-15	6.2480e-16	5.1838e-15
1198.3573	16898.10	1.0853	0.1213	5.6230e-15	6.2828e-16	5.1809e-15
1198.3872	16906.00	1.0082	0.1154	5.2206e-15	5.9738e-16	5.1780e-15
1198.4171	16913.91	0.9034	0.1094	4.6750e-15	5.6590e-16	5.1751e-15
1198.4470	16921.81	0.8698	0.1075	4.4988e-15	5.5604e-16	5.1723e-15
1198.4770	16929.72	0.7133	0.0984	3.6872e-15	5.0872e-16	5.1694e-15
1198.5069	16937.62	0.9870	0.1156	5.0996e-15	5.9734e-16	5.1666e-15
1198.5368	16945.53	1.0485	0.1178	5.4141e-15	6.0804e-16	5.1638e-15
1198.5667	16953.43	1.0287	0.1170	5.3093e-15	6.0386e-16	5.1610e-15
1198.5966	16961.33	1.0948	0.1203	5.6471e-15	6.2077e-16	5.1582e-15
1198.6265	16969.24	0.8920	0.1130	4.5987e-15	5.8276e-16	5.1554e-15
1198.6564	16977.14	1.1416	0.1229	5.8821e-15	6.3327e-16	5.1527e-15
1198.6863	16985.05	0.8618	0.1071	4.4384e-15	5.5150e-16	5.1500e-15
1198.7162	16992.95	0.7261	0.0997	3.7377e-15	5.1320e-16	5.1473e-15
1198.7461	17000.86	0.9557	0.1128	4.9165e-15	5.8014e-16	5.1446e-15
1198.7761	17008.76	0.9414	0.1128	4.8407e-15	5.8008e-16	5.1419e-15
1198.8060	17016.66	1.1184	0.1221	5.7476e-15	6.2748e-16	5.1393e-15
1198.8359	17024.57	1.2522	0.1286	6.4320e-15	6.6035e-16	5.1366e-15
1198.8658	17032.47	1.1179	0.1217	5.7395e-15	6.2476e-16	5.1340e-15
1198.8957	17040.38	1.0035	0.1175	5.1494e-15	6.0313e-16	5.1314e-15
1198.9256	17048.28	0.9425	0.1119	4.8342e-15	5.7379e-16	5.1288e-15
1198.9555	17056.19	1.0035	0.1154	5.1440e-15	5.9156e-16	5.1263e-15
1198.9854	17064.09	0.7892	0.1026	4.0435e-15	5.2589e-16	5.1237e-15
1199.0153	17071.99	0.9670	0.1164	4.9523e-15	5.9635e-16	5.1212e-15
1199.0452	17079.90	0.9840	0.1151	5.0368e-15	5.8907e-16	5.1187e-15
1199.0752	17087.80	1.0073	0.1170	5.1537e-15	5.9859e-16	5.1162e-15
1199.1051	17095.71	1.0339	0.1174	5.2870e-15	6.0048e-16	5.1137e-15
1199.1350	17103.61	1.0097	0.1162	5.1608e-15	5.9372e-16	5.1113e-15
1199.1649	17111.52	0.8235	0.1063	4.2069e-15	5.4292e-16	5.1088e-15
1199.1948	17119.42	0.8414	0.1062	4.2967e-15	5.4205e-16	5.1064e-15
1199.2247	17127.32	0.7769	0.1020	3.9654e-15	5.2035e-16	5.1040e-15
1199.2546	17135.23	0.8002	0.1035	4.0822e-15	5.2826e-16	5.1016e-15
1199.2845	17143.13	0.8394	0.1062	4.2803e-15	5.4138e-16	5.0992e-15
1199.3144	17151.04	0.6248	0.0920	3.1847e-15	4.6889e-16	5.0968e-15
1199.3444	17158.94	0.3986	0.0777	2.0306e-15	3.9568e-16	5.0945e-15
1199.3743	17166.85	0.2089	0.0563	1.0640e-15	2.8665e-16	5.0921e-15
1199.4042	17174.75	0.1739	0.0518	8.8530e-16	2.6369e-16	5.0898e-15
1199.4341	17182.66	0.2383	0.0584	1.2123e-15	2.9696e-16	5.0875e-15
1199.4640	17190.56	0.0467	0.0318	2.3762e-16	1.6154e-16	5.0852e-15
1199.4939	17198.46	0.0934	0.0405	4.7463e-16	2.0597e-16	5.0830e-15
1199.5238	17206.37	0.1471	0.0477	7.4753e-16	2.4225e-16	5.0807e-15
1199.5537	17214.27	0.3392	0.0687	1.7228e-15	3.4899e-16	5.0785e-15
1199.5836	17222.18	0.4689	0.0801	2.3801e-15	4.0660e-16	5.0763e-15
1199.6135	17230.08	0.5086	0.0835	2.5805e-15	4.2358e-16	5.0741e-15
1199.6435	17237.99	0.4447	0.0825	2.2555e-15	4.1823e-16	5.0719e-15
1199.6734	17245.89	0.4535	0.0803	2.2992e-15	4.0730e-16	5.0697e-15
1199.7033	17253.79	0.5829	0.0893	2.9539e-15	4.5243e-16	5.0675e-15
1199.7332	17261.70	0.5836	0.0898	2.9559e-15	4.5499e-16	5.0654e-15
1199.7631	17269.60	0.6091	0.0923	3.0842e-15	4.6758e-16	5.0633e-15
1199.7930	17277.51	0.6642	0.0946	3.3616e-15	4.7888e-16	5.0612e-15
1199.8229	17285.41	0.4795	0.0833	2.4256e-15	4.2123e-16	5.0591e-15
1199.8528	17293.32	0.6128	0.0917	3.0991e-15	4.6382e-16	5.0570e-15
1199.8827	17301.22	0.6598	0.0945	3.3352e-15	4.7768e-16	5.0549e-15
1199.9126	17309.12	0.7442	0.1013	3.7603e-15	5.1201e-16	5.0528e-15
1199.9425	17317.03	0.7661	0.1034	3.8692e-15	5.2241e-16	5.0508e-15
1199.9725	17324.93	0.4901	0.0821	2.4742e-15	4.1465e-16	5.0488e-15
1200.0024	17332.84	0.6179	0.0916	3.1182e-15	4.6225e-16	5.0468e-15
1200.0323	17340.74	0.3090	0.0658	1.5591e-15	3.3194e-16	5.0448e-15
1200.0622	17348.65	0.2275	0.0583	1.1474e-15	2.9379e-16	5.0428e-15
1200.0921	17356.55	0.1829	0.0538	9.2217e-16	2.7112e-16	5.0408e-15
1200.1220	17364.45	0.1025	0.0411	5.1645e-16	2.0691e-16	5.0389e-15
1200.1519	17372.36	0.1700	0.0564	8.5636e-16	2.8424e-16	5.0370e-15
1200.1818	17380.26	0.3242	0.0683	1.6323e-15	3.4379e-16	5.0350e-15
1200.2117	17388.17	0.5077	0.0832	2.5554e-15	4.1898e-16	5.0331e-15
1200.2416	17396.07	0.6145	0.0915	3.0917e-15	4.6014e-16	5.0312e-15
1200.2716	17403.98	0.4777	0.0828	2.4028e-15	4.1631e-16	5.0294e-15
1200.3015	17411.88	0.6498	0.0940	3.2666e-15	4.7246e-16	5.0275e-15
1200.3314	17419.79	0.4784	0.0809	2.4043e-15	4.0649e-16	5.0256e-15
1200.3613	17427.69	0.3117	0.0666	1.5661e-15	3.3441e-16	5.0238e-15
1200.3912	17435.59	0.4935	0.0825	2.4784e-15	4.1433e-16	5.0220e-15
1200.4211	17443.50	0.6061	0.0931	3.0428e-15	4.6742e-16	5.0202e-15
1200.4510	17451.40	0.5741	0.0899	2.8808e-15	4.5117e-16	5.0184e-15
1200.4809	17459.31	0.3349	0.0684	1.6801e-15	3.4307e-16	5.0166e-15
1200.5108	17467.21	0.3108	0.0660	1.5586e-15	3.3106e-16	5.0148e-15
1200.5408	17475.12	0.1701	0.0523	8.5283e-16	2.6196e-16	5.0131e-15
1200.5707	17483.02	0.1554	0.0482	7.7900e-16	2.4142e-16	5.0113e-15
1200.6006	17490.92	0.1594	0.0498	7.9843e-16	2.4935e-16	5.0096e-15
1200.6305	17498.83	0.1472	0.0476	7.3697e-16	2.3832e-16	5.0079e-15
1200.6604	17506.73	0.2528	0.0604	1.2657e-15	3.0259e-16	5.0062e-15
1200.6903	17514.64	0.3034	0.0664	1.5186e-15	3.3215e-16	5.0045e-15
1200.7202	17522.54	0.5508	0.0871	2.7556e-15	4.3573e-16	5.0028e-15
1200.7501	17530.45	0.5049	0.0831	2.5252e-15	4.1559e-16	5.0012e-15
1200.7800	17538.35	0.5984	0.0903	2.9917e-15	4.5169e-16	4.9995e-15
1200.8099	17546.25	0.6280	0.0934	3.1388e-15	4.6669e-16	4.9979e-15
1200.8399	17554.16	0.5891	0.0913	2.9434e-15	4.5629e-16	4.9963e-15
1200.8698	17562.06	0.5557	0.0871	2.7753e-15	4.3509e-16	4.9947e-15
1200.8997	17569.97	0.7205	0.0992	3.5973e-15	4.9527e-16	4.9931e-15
1200.9296	17577.87	0.9566	0.1133	4.7747e-15	5.6529e-16	4.9915e-15
1200.9595	17585.78	0.8546	0.1072	4.2644e-15	5.3497e-16	4.9899e-15
1200.9894	17593.68	0.8673	0.1083	4.3264e-15	5.4014e-16	4.9883e-15
1201.0193	17601.58	0.9899	0.1153	4.9366e-15	5.7516e-16	4.9868e-15
1201.0492	17609.49	0.6242	0.0979	3.1119e-15	4.8798e-16	4.9853e-15
1201.0791	17617.39	0.8845	0.1095	4.4080e-15	5.4565e-16	4.9837e-15
1201.1090	17625.30	0.8247	0.1065	4.1086e-15	5.3085e-16	4.9822e-15
1201.1390	17633.20	0.9678	0.1158	4.8203e-15	5.7661e-16	4.9807e-15
1201.1689	17641.11	0.9877	0.1152	4.9181e-15	5.7360e-16	4.9793e-15
1201.1988	17649.01	1.0543	0.1189	5.2483e-15	5.9175e-16	4.9778e-15
1201.2287	17656.92	0.9954	0.1157	4.9536e-15	5.7597e-16	4.9763e-15
1201.2586	17664.82	0.7499	0.1007	3.7309e-15	5.0077e-16	4.9749e-15
1201.2885	17672.72	0.8174	0.1046	4.0655e-15	5.2001e-16	4.9734e-15
1201.3184	17680.63	0.9669	0.1141	4.8073e-15	5.6750e-16	4.9720e-15
1201.3483	17688.53	1.1295	0.1234	5.6145e-15	6.1350e-16	4.9706e-15
1201.3782	17696.44	1.1429	0.1246	5.6792e-15	6.1935e-16	4.9692e-15
1201.4081	17704.34	1.0348	0.1179	5.1408e-15	5.8557e-16	4.9678e-15
1201.4380	17712.25	1.2312	0.1286	6.1147e-15	6.3866e-16	4.9664e-15
1201.4680	17720.15	0.9753	0.1148	4.8422e-15	5.7003e-16	4.9651e-15
1201.4979	17728.05	1.0712	0.1209	5.3173e-15	6.0014e-16	4.9637e-15
1201.5278	17735.96	1.1870	0.1264	5.8902e-15	6.2747e-16	4.9624e-15
1201.5577	17743.86	0.9628	0.1143	4.7763e-15	5.6720e-16	4.9610e-15
1201.5876	17751.77	1.1038	0.1219	5.4746e-15	6.0445e-16	4.9597e-15
1201.6175	17759.67	1.0010	0.1161	4.9632e-15	5.7568e-16	4.9584e-15
1201.6474	17767.58	1.0565	0.1191	5.2370e-15	5.9022e-16	4.9571e-15
1201.6773	17775.48	1.0007	0.1160	4.9591e-15	5.7506e-16	4.9558e-15
1201.7072	17783.38	1.0608	0.1195	5.2559e-15	5.9213e-16	4.9545e-15
1201.7371	17791.29	0.8991	0.1102	4.4535e-15	5.4565e-16	4.9533e-15
1201.7671	17799.19	0.8881	0.1095	4.3977e-15	5.4245e-16	4.9520e-15
1201.7970	17807.10	1.0988	0.1215	5.4398e-15	6.0155e-16	4.9508e-15
1201.8269	17815.00	0.9933	0.1158	4.9163e-15	5.7335e-16	4.9495e-15
1201.8568	17822.91	1.1473	0.1248	5.6772e-15	6.1741e-16	4.9483e-15
1201.8867	17830.81	1.1675	0.1252	5.7757e-15	6.1942e-16	4.9471e-15
1201.9166	17838.71	0.9240	0.1115	4.5700e-15	5.5159e-16	4.9459e-15
1201.9465	17846.62	0.8873	0.1121	4.3876e-15	5.5448e-16	4.9447e-15
1201.9764	17854.52	0.9184	0.1133	4.5400e-15	5.5988e-16	4.9435e-15
1202.0063	17862.43	0.9573	0.1141	4.7313e-15	5.6399e-16	4.9423e-15
1202.0363	17870.33	1.0069	0.1166	4.9753e-15	5.7634e-16	4.9412e-15
1202.0662	17878.24	0.9561	0.1139	4.7231e-15	5.6246e-16	4.9400e-15
1202.0961	17886.14	0.8212	0.1054	4.0557e-15	5.2037e-16	4.9389e-15
1202.1260	17894.04	0.9768	0.1150	4.8230e-15	5.6808e-16	4.9377e-15
1202.1559	17901.95	1.0812	0.1205	5.3376e-15	5.9462e-16	4.9366e-15
1202.1858	17909.85	0.9587	0.1136	4.7316e-15	5.6052e-16	4.9355e-15
1202.2157	17917.76	0.9451	0.1130	4.6633e-15	5.5738e-16	4.9344e-15
1202.2456	17925.66	1.0140	0.1173	5.0025e-15	5.7877e-16	4.9333e-15
1202.2755	17933.57	1.0262	0.1203	5.0614e-15	5.9320e-16	4.9322e-15
1202.3054	17941.47	1.0874	0.1207	5.3621e-15	5.9542e-16	4.9312e-15
1202.3354	17949.38	1.1220	0.1228	5.5315e-15	6.0548e-16	4.9301e-15
1202.3653	17957.28	1.0658	0.1196	5.2534e-15	5.8934e-16	4.9290e-15
1202.3952	17965.18	1.0343	0.1184	5.0972e-15	5.8324e-16	4.9280e-15
1202.4251	17973.09	1.0492	0.1187	5.1696e-15	5.8489e-16	4.9270e-15
1202.4550	17980.99	1.1598	0.1270	5.7132e-15	6.2550e-16	4.9259e-15
1202.4849	17988.90	1.0930	0.1213	5.3828e-15	5.9738e-16	4.9249e-15
1202.5148	17996.80	1.0174	0.1177	5.0094e-15	5.7970e-16	4.9239e-15
1202.5447	18004.71	0.9338	0.1134	4.5971e-15	5.5841e-16	4.9229e-15
1202.5746	18012.61	0.7722	0.1023	3.8008e-15	5.0365e-16	4.9219e-15
1202.6045	18020.51	1.0910	0.1212	5.3689e-15	5.9656e-16	4.9209e-15
1202.6345	18028.42	0.9368	0.1125	4.6092e-15	5.5333e-16	4.9200e-15
1202.6644	18036.32	0.8587	0.1078	4.2238e-15	5.3024e-16	4.9190e-15
1202.6943	18044.23	0.9972	0.1171	4.9041e-15	5.7574e-16	4.9181e-15
1202.7242	18052.13	1.1159	0.1230	5.4872e-15	6.0469e-16	4.9171e-15
1202.7541	18060.04	1.0523	0.1190	5.1735e-15	5.8509e-16	4.9162e-15
1202.7840	18067.94	1.0632	0.1205	5.2261e-15	5.9211e-16	4.9152e-15
1202.8139	18075.84	0.9734	0.1149	4.7838e-15	5.6447e-16	4.9143e-15
1202.8438	18083.75	1.0850	0.1224	5.3309e-15	6.0152e-16	4.9134e-15
1202.8737	18091.65	1.1330	0.1244	5.5660e-15	6.1109e-16	4.9125e-15
1202.9036	18099.56	1.1076	0.1233	5.4400e-15	6.0548e-16	4.9116e-15
1202.9335	18107.46	1.0395	0.1185	5.1047e-15	5.8177e-16	4.9107e-15
1202.9635	18115.37	0.9834	0.1158	4.8282e-15	5.6842e-16	4.9098e-15
1202.9934	18123.27	0.9752	0.1148	4.7872e-15	5.6374e-16	4.9090e-15
1203.0233	18131.17	0.9903	0.1156	4.8606e-15	5.6716e-16	4.9081e-15
1203.0532	18139.08	1.0204	0.1181	5.0073e-15	5.7931e-16	4.9073e-15
1203.0831	18146.98	1.0007	0.1174	4.9097e-15	5.7616e-16	4.9064e-15
1203.1130	18154.89	1.0301	0.1180	5.0531e-15	5.7862e-16	4.9056e-15
1203.1429	18162.79	0.9534	0.1144	4.6762e-15	5.6135e-16	4.9047e-15
1203.1728	18170.70	0.9106	0.1109	4.4655e-15	5.4369e-16	4.9039e-15
1203.2027	18178.60	0.8730	0.1087	4.2806e-15	5.3290e-16	4.9031e-15
1203.2326	18186.51	1.0826	0.1209	5.3070e-15	5.9263e-16	4.9023e-15
1203.2626	18194.41	1.1027	0.1222	5.4048e-15	5.9886e-16	4.9015e-15
1203.2925	18202.31	1.0601	0.1195	5.1954e-15	5.8540e-16	4.9007e-15
1203.3224	18210.22	0.9685	0.1144	4.7454e-15	5.6031e-16	4.8999e-15
1203.3523	18218.12	1.0437	0.1192	5.1131e-15	5.8397e-16	4.8991e-15
1203.3822	18226.03	1.0405	0.1197	5.0965e-15	5.8648e-16	4.8984e-15
1203.4121	18233.93	0.9979	0.1167	4.8875e-15	5.7140e-16	4.8976e-15
1203.4420	18241.84	1.0127	0.1170	4.9592e-15	5.7305e-16	4.8968e-15
1203.4719	18249.74	0.9863	0.1156	4.8290e-15	5.6605e-16	4.8961e-15
1203.5018	18257.64	0.9015	0.1110	4.4130e-15	5.4349e-16	4.8953e-15
1203.5318	18265.55	1.1072	0.1220	5.4192e-15	5.9702e-16	4.8946e-15
1203.5617	18273.45	1.0001	0.1160	4.8943e-15	5.6787e-16	4.8939e-15
1203.5916	18281.36	1.0076	0.1165	4.9305e-15	5.7012e-16	4.8931e-15
1203.6215	18289.26	0.9204	0.1128	4.5031e-15	5.5164e-16	4.8924e-15
1203.6514	18297.17	0.7672	0.1036	3.7531e-15	5.0701e-16	4.8917e-15
1203.6813	18305.07	0.8770	0.1087	4.2895e-15	5.3176e-16	4.8910e-15
1203.7112	18312.97	0.9657	0.1143	4.7223e-15	5.5898e-16	4.8903e-15
1203.7411	18320.88	0.8324	0.1091	4.0702e-15	5.3332e-16	4.8896e-15
1203.7710	18328.78	0.9021	0.1104	4.4101e-15	5.3980e-16	4.8889e-15
1203.8009	18336.69	0.9069	0.1107	4.4334e-15	5.4121e-16	4.8883e-15
1203.8309	18344.59	0.9415	0.1156	4.6018e-15	5.6493e-16	4.8876e-15
1203.8608	18352.50	0.8850	0.1094	4.3251e-15	5.3485e-16	4.8869e-15
1203.8907	18360.40	0.9501	0.1136	4.6424e-15	5.5523e-16	4.8863e-15
1203.9206	18368.30	0.9877	0.1154	4.8258e-15	5.6362e-16	4.8856e-15
