# Wave	Vel	NormFlux	NormErr	Flux	Error	Continuum
1177.0146	11257.83	0.7775	0.1321	2.8812e-15	4.8972e-16	3.7058e-15
1177.0445	11265.74	0.6183	0.1201	2.2919e-15	4.4505e-16	3.7065e-15
1177.0744	11273.64	0.8231	0.1359	3.0514e-15	5.0385e-16	3.7072e-15
1177.1043	11281.55	1.0477	0.1529	3.8847e-15	5.6675e-16	3.7078e-15
1177.1342	11289.45	0.8672	0.1394	3.2159e-15	5.1685e-16	3.7085e-15
1177.1641	11297.35	0.9847	0.1497	3.6524e-15	5.5533e-16	3.7092e-15
1177.1940	11305.26	0.9349	0.1449	3.4684e-15	5.3770e-16	3.7098e-15
1177.2239	11313.16	0.9295	0.1441	3.4491e-15	5.3462e-16	3.7105e-15
1177.2538	11321.07	0.9760	0.1476	3.6222e-15	5.4785e-16	3.7112e-15
1177.2837	11328.97	1.0194	0.1534	3.7839e-15	5.6947e-16	3.7119e-15
1177.3137	11336.88	0.8736	0.1400	3.2431e-15	5.1971e-16	3.7125e-15
1177.3436	11344.78	0.8248	0.1370	3.0625e-15	5.0879e-16	3.7132e-15
1177.3735	11352.69	0.9259	0.1449	3.4388e-15	5.3825e-16	3.7139e-15
1177.4034	11360.59	0.7568	0.1307	2.8112e-15	4.8540e-16	3.7146e-15
1177.4333	11368.49	0.8464	0.1378	3.1445e-15	5.1203e-16	3.7153e-15
1177.4632	11376.40	1.2666	0.1674	4.7064e-15	6.2205e-16	3.7159e-15
1177.4931	11384.30	1.1132	0.1595	4.1374e-15	5.9266e-16	3.7166e-15
1177.5230	11392.21	0.7513	0.1417	2.7928e-15	5.2679e-16	3.7173e-15
1177.5529	11400.11	1.0773	0.1551	4.0053e-15	5.7675e-16	3.7180e-15
1177.5828	11408.02	0.9201	0.1441	3.4214e-15	5.3568e-16	3.7187e-15
1177.6128	11415.92	1.1788	0.1615	4.3845e-15	6.0068e-16	3.7194e-15
1177.6427	11423.82	0.9710	0.1485	3.6120e-15	5.5248e-16	3.7200e-15
1177.6726	11431.73	1.1507	0.1607	4.2815e-15	5.9784e-16	3.7207e-15
1177.7025	11439.63	0.8889	0.1435	3.3079e-15	5.3416e-16	3.7214e-15
1177.7324	11447.54	0.8905	0.1413	3.3147e-15	5.2594e-16	3.7221e-15
1177.7623	11455.44	0.7851	0.1327	2.9229e-15	4.9393e-16	3.7228e-15
1177.7922	11463.35	1.0182	0.1571	3.7913e-15	5.8505e-16	3.7235e-15
1177.8221	11471.25	0.9642	0.1485	3.5908e-15	5.5323e-16	3.7242e-15
1177.8520	11479.15	0.9088	0.1426	3.3851e-15	5.3125e-16	3.7249e-15
1177.8819	11487.06	0.8387	0.1370	3.1247e-15	5.1048e-16	3.7256e-15
1177.9118	11494.96	0.7401	0.1289	2.7578e-15	4.8026e-16	3.7263e-15
1177.9418	11502.87	0.8781	0.1440	3.2726e-15	5.3653e-16	3.7270e-15
1177.9717	11510.77	0.8759	0.1412	3.2650e-15	5.2648e-16	3.7277e-15
1178.0016	11518.68	1.0133	0.1499	3.7780e-15	5.5905e-16	3.7284e-15
1178.0315	11526.58	0.5677	0.1155	2.1171e-15	4.3067e-16	3.7291e-15
1178.0614	11534.48	0.6718	0.1281	2.5058e-15	4.7762e-16	3.7298e-15
1178.0913	11542.39	0.7922	0.1335	2.9554e-15	4.9801e-16	3.7305e-15
1178.1212	11550.29	0.9848	0.1494	3.6743e-15	5.5757e-16	3.7312e-15
1178.1511	11558.20	1.1891	0.1629	4.4377e-15	6.0793e-16	3.7319e-15
1178.1810	11566.10	0.9763	0.1470	3.6442e-15	5.4877e-16	3.7326e-15
1178.2109	11574.01	1.0077	0.1493	3.7621e-15	5.5751e-16	3.7333e-15
1178.2409	11581.91	1.0157	0.1505	3.7926e-15	5.6210e-16	3.7340e-15
1178.2708	11589.82	0.9900	0.1493	3.6973e-15	5.5750e-16	3.7347e-15
1178.3007	11597.72	0.9816	0.1474	3.6668e-15	5.5076e-16	3.7354e-15
1178.3306	11605.62	0.8290	0.1387	3.0973e-15	5.1806e-16	3.7361e-15
1178.3605	11613.53	0.9996	0.1556	3.7353e-15	5.8164e-16	3.7368e-15
1178.3904	11621.43	1.3318	0.1740	4.9776e-15	6.5036e-16	3.7375e-15
1178.4203	11629.34	1.2189	0.1639	4.5565e-15	6.1287e-16	3.7382e-15
1178.4502	11637.24	1.0898	0.1552	4.0747e-15	5.8017e-16	3.7390e-15
1178.4801	11645.15	1.0100	0.1496	3.7771e-15	5.5941e-16	3.7397e-15
1178.5101	11653.05	1.0833	0.1548	4.0521e-15	5.7894e-16	3.7404e-15
1178.5400	11660.95	0.9945	0.1500	3.7207e-15	5.6109e-16	3.7411e-15
1178.5699	11668.86	1.0184	0.1505	3.8106e-15	5.6299e-16	3.7418e-15
1178.5998	11676.76	0.9763	0.1482	3.6540e-15	5.5476e-16	3.7425e-15
1178.6297	11684.67	1.0672	0.1547	3.9947e-15	5.7907e-16	3.7432e-15
1178.6596	11692.57	0.9445	0.1526	3.5363e-15	5.7131e-16	3.7440e-15
1178.6895	11700.48	0.9185	0.1433	3.4394e-15	5.3652e-16	3.7447e-15
1178.7194	11708.38	0.8638	0.1390	3.2352e-15	5.2077e-16	3.7454e-15
1178.7493	11716.28	1.0329	0.1512	3.8694e-15	5.6655e-16	3.7461e-15
1178.7792	11724.19	1.1695	0.1605	4.3820e-15	6.0144e-16	3.7468e-15
1178.8092	11732.09	1.1794	0.1613	4.4199e-15	6.0447e-16	3.7476e-15
1178.8391	11740.00	1.0925	0.1559	4.0952e-15	5.8426e-16	3.7483e-15
1178.8690	11747.90	1.0408	0.1542	3.9021e-15	5.7809e-16	3.7490e-15
1178.8989	11755.81	0.7054	0.1260	2.6450e-15	4.7265e-16	3.7497e-15
1178.9288	11763.71	0.9350	0.1440	3.5066e-15	5.4013e-16	3.7505e-15
1178.9587	11771.61	0.7209	0.1403	2.7041e-15	5.2635e-16	3.7512e-15
1178.9886	11779.52	1.0138	0.1498	3.8038e-15	5.6213e-16	3.7519e-15
1179.0185	11787.42	1.0944	0.1554	4.1071e-15	5.8315e-16	3.7526e-15
1179.0484	11795.33	0.9473	0.1462	3.5555e-15	5.4875e-16	3.7534e-15
1179.0783	11803.23	1.0599	0.1536	3.9788e-15	5.7662e-16	3.7541e-15
1179.1082	11811.14	1.0671	0.1536	4.0069e-15	5.7658e-16	3.7548e-15
1179.1382	11819.04	0.9105	0.1442	3.4196e-15	5.4168e-16	3.7556e-15
1179.1681	11826.95	0.8159	0.1353	3.0646e-15	5.0809e-16	3.7563e-15
1179.1980	11834.85	0.8429	0.1385	3.1669e-15	5.2051e-16	3.7570e-15
1179.2279	11842.75	0.8322	0.1361	3.1271e-15	5.1159e-16	3.7578e-15
1179.2578	11850.66	0.5386	0.1113	2.0242e-15	4.1845e-16	3.7585e-15
1179.2877	11858.56	0.7159	0.1267	2.6911e-15	4.7620e-16	3.7592e-15
1179.3176	11866.47	0.8043	0.1336	3.0240e-15	5.0243e-16	3.7600e-15
1179.3475	11874.37	1.0017	0.1488	3.7672e-15	5.5958e-16	3.7607e-15
1179.3774	11882.28	1.1636	0.1597	4.3769e-15	6.0075e-16	3.7614e-15
1179.4073	11890.18	1.2805	0.1718	4.8175e-15	6.4637e-16	3.7622e-15
1179.4373	11898.08	0.8763	0.1392	3.2974e-15	5.2368e-16	3.7629e-15
1179.4672	11905.99	1.1435	0.1583	4.3036e-15	5.9583e-16	3.7637e-15
1179.4971	11913.89	1.0752	0.1570	4.0474e-15	5.9119e-16	3.7644e-15
1179.5270	11921.80	1.1586	0.1594	4.3623e-15	6.0024e-16	3.7652e-15
1179.5569	11929.70	1.1527	0.1622	4.3411e-15	6.1079e-16	3.7660e-15
1179.5868	11937.61	1.0382	0.1527	3.9106e-15	5.7513e-16	3.7669e-15
1179.6167	11945.51	0.9690	0.1479	3.6510e-15	5.5724e-16	3.7677e-15
1179.6466	11953.41	1.0999	0.1559	4.1450e-15	5.8753e-16	3.7686e-15
1179.6765	11961.32	0.8574	0.1378	3.2320e-15	5.1947e-16	3.7695e-15
1179.7064	11969.22	1.0246	0.1503	3.8630e-15	5.6651e-16	3.7704e-15
1179.7364	11977.13	1.0561	0.1527	3.9829e-15	5.7600e-16	3.7713e-15
1179.7663	11985.03	1.1350	0.1577	4.2814e-15	5.9471e-16	3.7723e-15
1179.7962	11992.94	0.9421	0.1439	3.5548e-15	5.4300e-16	3.7732e-15
1179.8261	12000.84	1.1088	0.1563	4.1848e-15	5.8999e-16	3.7742e-15
1179.8560	12008.74	1.0539	0.1524	3.9787e-15	5.7543e-16	3.7752e-15
1179.8859	12016.65	1.1449	0.1581	4.3235e-15	5.9716e-16	3.7762e-15
1179.9158	12024.55	1.0056	0.1486	3.7983e-15	5.6125e-16	3.7772e-15
1179.9457	12032.46	1.1708	0.1608	4.4237e-15	6.0759e-16	3.7782e-15
1179.9756	12040.36	0.9454	0.1462	3.5729e-15	5.5245e-16	3.7793e-15
1180.0056	12048.27	0.9629	0.1453	3.6400e-15	5.4935e-16	3.7804e-15
1180.0355	12056.17	1.1757	0.1610	4.4459e-15	6.0882e-16	3.7814e-15
1180.0654	12064.08	1.2077	0.1625	4.5684e-15	6.1466e-16	3.7825e-15
1180.0953	12071.98	1.0194	0.1502	3.8570e-15	5.6823e-16	3.7837e-15
1180.1252	12079.88	0.8925	0.1401	3.3781e-15	5.3032e-16	3.7848e-15
1180.1551	12087.79	0.9287	0.1449	3.5159e-15	5.4846e-16	3.7859e-15
1180.1850	12095.69	1.1109	0.1558	4.2070e-15	5.8992e-16	3.7871e-15
1180.2149	12103.60	1.0261	0.1491	3.8871e-15	5.6469e-16	3.7883e-15
1180.2448	12111.50	0.9440	0.1438	3.5774e-15	5.4501e-16	3.7895e-15
1180.2747	12119.41	1.0370	0.1516	3.9308e-15	5.7468e-16	3.7906e-15
1180.3047	12127.31	1.2559	0.1653	4.7621e-15	6.2682e-16	3.7919e-15
1180.3346	12135.21	1.0468	0.1533	3.9706e-15	5.8163e-16	3.7931e-15
1180.3645	12143.12	0.9744	0.1475	3.6972e-15	5.5965e-16	3.7943e-15
1180.3944	12151.02	1.0857	0.1537	4.1208e-15	5.8343e-16	3.7956e-15
1180.4243	12158.93	0.9868	0.1476	3.7467e-15	5.6026e-16	3.7968e-15
1180.4542	12166.83	0.8821	0.1398	3.3503e-15	5.3084e-16	3.7981e-15
1180.4841	12174.74	0.6972	0.1252	2.6488e-15	4.7578e-16	3.7994e-15
1180.5140	12182.64	0.8956	0.1446	3.4040e-15	5.4948e-16	3.8007e-15
1180.5439	12190.54	0.6973	0.1247	2.6512e-15	4.7425e-16	3.8020e-15
1180.5738	12198.45	0.8705	0.1386	3.3106e-15	5.2728e-16	3.8033e-15
1180.6037	12206.35	1.1358	0.1599	4.3214e-15	6.0829e-16	3.8046e-15
1180.6337	12214.26	0.9096	0.1413	3.4618e-15	5.3797e-16	3.8060e-15
1180.6636	12222.16	1.0259	0.1493	3.9058e-15	5.6825e-16	3.8073e-15
1180.6935	12230.07	1.0215	0.1494	3.8907e-15	5.6921e-16	3.8087e-15
1180.7234	12237.97	1.0155	0.1498	3.8690e-15	5.7069e-16	3.8101e-15
1180.7533	12245.87	0.5895	0.1193	2.2469e-15	4.5461e-16	3.8115e-15
1180.7832	12253.78	0.5936	0.1261	2.2635e-15	4.8094e-16	3.8128e-15
1180.8131	12261.68	0.6244	0.1172	2.3814e-15	4.4695e-16	3.8142e-15
1180.8430	12269.59	0.7364	0.1273	2.8097e-15	4.8587e-16	3.8156e-15
1180.8729	12277.49	0.8584	0.1363	3.2767e-15	5.2016e-16	3.8171e-15
1180.9028	12285.40	0.9284	0.1414	3.5452e-15	5.4000e-16	3.8185e-15
1180.9328	12293.30	0.7917	0.1310	3.0241e-15	5.0047e-16	3.8199e-15
1180.9627	12301.21	0.9466	0.1452	3.6173e-15	5.5477e-16	3.8214e-15
1180.9926	12309.11	0.8054	0.1331	3.0790e-15	5.0886e-16	3.8228e-15
1181.0225	12317.01	0.8496	0.1354	3.2491e-15	5.1792e-16	3.8243e-15
1181.0524	12324.92	0.9713	0.1449	3.7160e-15	5.5446e-16	3.8257e-15
1181.0823	12332.82	1.0920	0.1528	4.1793e-15	5.8478e-16	3.8272e-15
1181.1122	12340.73	1.0129	0.1535	3.8782e-15	5.8777e-16	3.8287e-15
1181.1421	12348.63	1.0386	0.1494	3.9779e-15	5.7210e-16	3.8302e-15
1181.1720	12356.54	0.8639	0.1364	3.3104e-15	5.2259e-16	3.8317e-15
1181.2019	12364.44	0.8942	0.1384	3.4276e-15	5.3058e-16	3.8332e-15
1181.2319	12372.34	1.0593	0.1502	4.0622e-15	5.7606e-16	3.8347e-15
1181.2618	12380.25	0.8686	0.1365	3.3321e-15	5.2375e-16	3.8362e-15
1181.2917	12388.15	1.1670	0.1589	4.4786e-15	6.0990e-16	3.8377e-15
1181.3216	12396.06	1.1462	0.1559	4.4006e-15	5.9864e-16	3.8392e-15
1181.3515	12403.96	1.4759	0.1771	5.6686e-15	6.8019e-16	3.8407e-15
1181.3814	12411.87	1.0885	0.1526	4.1824e-15	5.8636e-16	3.8422e-15
1181.4113	12419.77	1.1224	0.1554	4.3144e-15	5.9748e-16	3.8438e-15
1181.4412	12427.67	1.2586	0.1633	4.8396e-15	6.2778e-16	3.8453e-15
1181.4711	12435.58	0.9251	0.1403	3.5585e-15	5.3979e-16	3.8469e-15
1181.5011	12443.48	1.0662	0.1511	4.1032e-15	5.8150e-16	3.8484e-15
1181.5310	12451.39	0.9533	0.1440	3.6700e-15	5.5441e-16	3.8499e-15
1181.5609	12459.29	0.9132	0.1429	3.5171e-15	5.5052e-16	3.8515e-15
1181.5908	12467.20	0.9781	0.1452	3.7687e-15	5.5947e-16	3.8530e-15
1181.6207	12475.10	0.8699	0.1372	3.3531e-15	5.2872e-16	3.8546e-15
1181.6506	12483.00	0.8495	0.1344	3.2757e-15	5.1812e-16	3.8562e-15
1181.6805	12490.91	0.8785	0.1397	3.3891e-15	5.3888e-16	3.8577e-15
1181.7104	12498.81	0.8538	0.1432	3.2951e-15	5.5276e-16	3.8593e-15
1181.7403	12506.72	0.9942	0.1456	3.8385e-15	5.6197e-16	3.8609e-15
1181.7702	12514.62	0.8884	0.1385	3.4312e-15	5.3483e-16	3.8624e-15
1181.8002	12522.53	1.2886	0.1653	4.9792e-15	6.3889e-16	3.8640e-15
1181.8301	12530.43	1.0816	0.1515	4.1810e-15	5.8550e-16	3.8656e-15
1181.8600	12538.34	1.0542	0.1488	4.0767e-15	5.7549e-16	3.8671e-15
1181.8899	12546.24	1.1346	0.1541	4.3896e-15	5.9613e-16	3.8687e-15
1181.9198	12554.14	0.8359	0.1335	3.2352e-15	5.1656e-16	3.8703e-15
1181.9497	12562.05	0.8155	0.1322	3.1574e-15	5.1175e-16	3.8718e-15
1181.9796	12569.95	1.0463	0.1491	4.0528e-15	5.7748e-16	3.8734e-15
1182.0095	12577.86	1.0067	0.1452	3.9010e-15	5.6272e-16	3.8750e-15
1182.0394	12585.76	1.1054	0.1533	4.2853e-15	5.9420e-16	3.8766e-15
1182.0693	12593.67	0.9373	0.1403	3.6350e-15	5.4397e-16	3.8781e-15
1182.0992	12601.57	1.1993	0.1581	4.6530e-15	6.1352e-16	3.8797e-15
1182.1292	12609.47	1.0104	0.1481	3.9216e-15	5.7468e-16	3.8813e-15
1182.1591	12617.38	0.9323	0.1398	3.6198e-15	5.4292e-16	3.8828e-15
1182.1890	12625.28	1.0323	0.1478	4.0100e-15	5.7395e-16	3.8844e-15
1182.2189	12633.19	0.8627	0.1344	3.3525e-15	5.2228e-16	3.8860e-15
1182.2488	12641.09	0.9505	0.1409	3.6951e-15	5.4792e-16	3.8875e-15
1182.2787	12649.00	1.0215	0.1466	3.9728e-15	5.7014e-16	3.8891e-15
1182.3086	12656.90	1.0464	0.1479	4.0710e-15	5.7545e-16	3.8906e-15
1182.3385	12664.80	1.1959	0.1576	4.6545e-15	6.1357e-16	3.8922e-15
1182.3684	12672.71	1.1212	0.1538	4.3657e-15	5.9890e-16	3.8937e-15
1182.3983	12680.61	1.0611	0.1483	4.1334e-15	5.7771e-16	3.8953e-15
1182.4283	12688.52	0.8638	0.1395	3.3662e-15	5.4378e-16	3.8968e-15
1182.4582	12696.42	1.0209	0.1459	3.9799e-15	5.6888e-16	3.8984e-15
1182.4881	12704.33	0.9685	0.1422	3.7771e-15	5.5469e-16	3.8999e-15
1182.5180	12712.23	0.8014	0.1322	3.1267e-15	5.1558e-16	3.9014e-15
1182.5479	12720.13	0.8640	0.1340	3.3722e-15	5.2280e-16	3.9030e-15
1182.5778	12728.04	0.7174	0.1253	2.8011e-15	4.8923e-16	3.9045e-15
1182.6077	12735.94	0.8123	0.1303	3.1728e-15	5.0910e-16	3.9060e-15
1182.6376	12743.85	0.8303	0.1314	3.2444e-15	5.1342e-16	3.9075e-15
1182.6675	12751.75	0.8288	0.1310	3.2398e-15	5.1207e-16	3.9090e-15
1182.6974	12759.66	0.8259	0.1308	3.2296e-15	5.1133e-16	3.9105e-15
1182.7274	12767.56	0.8452	0.1334	3.3066e-15	5.2205e-16	3.9120e-15
1182.7573	12775.47	0.7938	0.1303	3.1065e-15	5.0988e-16	3.9135e-15
1182.7872	12783.37	0.8885	0.1353	3.4783e-15	5.2964e-16	3.9150e-15
1182.8171	12791.27	0.5477	0.1123	2.1451e-15	4.3965e-16	3.9165e-15
1182.8470	12799.18	0.5553	0.1143	2.1757e-15	4.4789e-16	3.9179e-15
1182.8769	12807.08	0.5192	0.1057	2.0348e-15	4.1434e-16	3.9194e-15
1182.9068	12814.99	0.5703	0.1114	2.2360e-15	4.3686e-16	3.9209e-15
1182.9367	12822.89	0.4493	0.0979	1.7621e-15	3.8389e-16	3.9223e-15
1182.9666	12830.80	0.8432	0.1324	3.3086e-15	5.1941e-16	3.9237e-15
1182.9966	12838.70	0.6400	0.1168	2.5120e-15	4.5835e-16	3.9252e-15
1183.0265	12846.60	0.9596	0.1418	3.7680e-15	5.5695e-16	3.9266e-15
1183.0564	12854.51	0.8644	0.1338	3.3954e-15	5.2547e-16	3.9280e-15
1183.0863	12862.41	0.9450	0.1390	3.7133e-15	5.4610e-16	3.9294e-15
1183.1162	12870.32	0.8959	0.1354	3.5215e-15	5.3217e-16	3.9308e-15
1183.1461	12878.22	1.0869	0.1498	4.2739e-15	5.8895e-16	3.9322e-15
1183.1760	12886.13	0.9912	0.1424	3.8990e-15	5.6017e-16	3.9336e-15
1183.2059	12894.03	0.9792	0.1414	3.8530e-15	5.5640e-16	3.9349e-15
1183.2358	12901.93	1.0639	0.1470	4.1877e-15	5.7876e-16	3.9363e-15
1183.2657	12909.84	1.0833	0.1489	4.2658e-15	5.8635e-16	3.9377e-15
1183.2957	12917.74	1.0799	0.1482	4.2537e-15	5.8365e-16	3.9390e-15
1183.3256	12925.65	0.9796	0.1412	3.8600e-15	5.5642e-16	3.9403e-15
1183.3555	12933.55	1.1338	0.1515	4.4690e-15	5.9712e-16	3.9416e-15
1183.3854	12941.46	1.2668	0.1606	4.9950e-15	6.3329e-16	3.9429e-15
1183.4153	12949.36	0.9595	0.1400	3.7843e-15	5.5216e-16	3.9442e-15
1183.4452	12957.26	0.9526	0.1394	3.7587e-15	5.4997e-16	3.9455e-15
1183.4751	12965.17	0.9797	0.1410	3.8665e-15	5.5642e-16	3.9468e-15
1183.5050	12973.07	0.9666	0.1408	3.8164e-15	5.5571e-16	3.9481e-15
1183.5349	12980.98	0.9309	0.1374	3.6765e-15	5.4249e-16	3.9493e-15
1183.5648	12988.88	0.8652	0.1335	3.4181e-15	5.2734e-16	3.9505e-15
1183.5947	12996.79	1.0323	0.1445	4.0793e-15	5.7108e-16	3.9518e-15
1183.6247	13004.69	0.8754	0.1340	3.4604e-15	5.2964e-16	3.9530e-15
1183.6546	13012.60	0.8634	0.1328	3.4139e-15	5.2515e-16	3.9542e-15
1183.6845	13020.50	0.7780	0.1262	3.0773e-15	4.9934e-16	3.9553e-15
1183.7144	13028.40	0.8658	0.1351	3.4254e-15	5.3467e-16	3.9565e-15
1183.7443	13036.31	0.9248	0.1373	3.6601e-15	5.4352e-16	3.9577e-15
1183.7742	13044.21	0.9273	0.1369	3.6709e-15	5.4214e-16	3.9588e-15
1183.8041	13052.12	0.7602	0.1250	3.0103e-15	4.9483e-16	3.9599e-15
1183.8340	13060.02	0.8163	0.1335	3.2334e-15	5.2870e-16	3.9610e-15
1183.8639	13067.93	0.8340	0.1318	3.3044e-15	5.2203e-16	3.9621e-15
1183.8938	13075.83	0.9510	0.1382	3.7690e-15	5.4771e-16	3.9632e-15
1183.9238	13083.73	0.9033	0.1355	3.5808e-15	5.3728e-16	3.9643e-15
1183.9537	13091.64	0.9479	0.1402	3.7589e-15	5.5582e-16	3.9653e-15
1183.9836	13099.54	0.9202	0.1378	3.6498e-15	5.4645e-16	3.9664e-15
1184.0135	13107.45	1.0870	0.1472	4.3124e-15	5.8408e-16	3.9674e-15
1184.0434	13115.35	0.7815	0.1403	3.1015e-15	5.5658e-16	3.9684e-15
1184.0733	13123.26	1.1587	0.1550	4.5993e-15	6.1528e-16	3.9694e-15
1184.1032	13131.16	1.0619	0.1460	4.2163e-15	5.7959e-16	3.9704e-15
1184.1331	13139.06	1.1815	0.1540	4.6920e-15	6.1161e-16	3.9713e-15
1184.1630	13146.97	1.0977	0.1494	4.3602e-15	5.9354e-16	3.9722e-15
1184.1930	13154.87	1.0556	0.1460	4.1943e-15	5.8017e-16	3.9732e-15
1184.2229	13162.78	0.8751	0.1332	3.4778e-15	5.2949e-16	3.9741e-15
1184.2528	13170.68	1.2745	0.1603	5.0660e-15	6.3725e-16	3.9750e-15
1184.2827	13178.59	1.0356	0.1434	4.1175e-15	5.7001e-16	3.9759e-15
1184.3126	13186.49	0.7113	0.1203	2.8289e-15	4.7822e-16	3.9768e-15
1184.3425	13194.39	1.0930	0.1490	4.3477e-15	5.9264e-16	3.9777e-15
1184.3724	13202.30	0.9897	0.1442	3.9378e-15	5.7379e-16	3.9786e-15
1184.4023	13210.20	0.9955	0.1423	3.9616e-15	5.6639e-16	3.9795e-15
1184.4322	13218.11	0.9586	0.1417	3.8155e-15	5.6419e-16	3.9804e-15
1184.4621	13226.01	1.0784	0.1480	4.2934e-15	5.8909e-16	3.9813e-15
1184.4921	13233.92	0.9578	0.1417	3.8141e-15	5.6415e-16	3.9822e-15
1184.5220	13241.82	1.0273	0.1438	4.0917e-15	5.7266e-16	3.9830e-15
1184.5519	13249.73	0.8941	0.1343	3.5619e-15	5.3519e-16	3.9839e-15
1184.5818	13257.63	0.8286	0.1283	3.3019e-15	5.1142e-16	3.9848e-15
1184.6117	13265.53	1.2083	0.1540	4.8160e-15	6.1386e-16	3.9856e-15
1184.6416	13273.44	0.9160	0.1373	3.6516e-15	5.4728e-16	3.9865e-15
1184.6715	13281.34	0.9793	0.1398	3.9049e-15	5.5723e-16	3.9873e-15
1184.7014	13289.25	1.0688	0.1457	4.2627e-15	5.8109e-16	3.9882e-15
1184.7313	13297.15	1.0140	0.1432	4.0447e-15	5.7110e-16	3.9890e-15
1184.7612	13305.06	1.1554	0.1503	4.6097e-15	5.9982e-16	3.9898e-15
1184.7912	13312.96	0.9424	0.1365	3.7607e-15	5.4485e-16	3.9906e-15
1184.8211	13320.86	1.0872	0.1467	4.3396e-15	5.8569e-16	3.9915e-15
1184.8510	13328.77	0.9364	0.1360	3.7382e-15	5.4302e-16	3.9923e-15
1184.8809	13336.67	0.9817	0.1391	3.9201e-15	5.5558e-16	3.9931e-15
1184.9108	13344.58	1.0393	0.1447	4.1507e-15	5.7805e-16	3.9939e-15
1184.9407	13352.48	1.0052	0.1405	4.0156e-15	5.6129e-16	3.9947e-15
1184.9706	13360.39	0.8968	0.1348	3.5833e-15	5.3844e-16	3.9955e-15
1185.0005	13368.29	0.9358	0.1358	3.7396e-15	5.4284e-16	3.9963e-15
1185.0304	13376.19	1.0135	0.1419	4.0508e-15	5.6733e-16	3.9970e-15
1185.0603	13384.10	1.0067	0.1424	4.0247e-15	5.6921e-16	3.9978e-15
1185.0902	13392.00	0.9252	0.1377	3.6994e-15	5.5046e-16	3.9986e-15
1185.1202	13399.91	1.2327	0.1548	4.9299e-15	6.1911e-16	3.9994e-15
1185.1501	13407.81	1.1571	0.1505	4.6286e-15	6.0192e-16	4.0001e-15
1185.1800	13415.72	0.8518	0.1298	3.4080e-15	5.1937e-16	4.0009e-15
1185.2099	13423.62	0.9279	0.1366	3.7132e-15	5.4671e-16	4.0016e-15
1185.2398	13431.52	1.0970	0.1464	4.3908e-15	5.8581e-16	4.0024e-15
1185.2697	13439.43	1.0251	0.1417	4.1035e-15	5.6723e-16	4.0031e-15
1185.2996	13447.33	1.0711	0.1442	4.2884e-15	5.7721e-16	4.0038e-15
1185.3295	13455.24	0.7625	0.1240	3.0536e-15	4.9649e-16	4.0046e-15
1185.3594	13463.14	0.7702	0.1238	3.0847e-15	4.9602e-16	4.0053e-15
1185.3893	13471.05	0.7615	0.1221	3.0508e-15	4.8900e-16	4.0060e-15
1185.4193	13478.95	0.7257	0.1227	2.9075e-15	4.9165e-16	4.0067e-15
1185.4492	13486.86	0.8438	0.1282	3.3813e-15	5.1376e-16	4.0074e-15
1185.4791	13494.76	0.8632	0.1299	3.4597e-15	5.2056e-16	4.0081e-15
1185.5090	13502.66	0.9686	0.1387	3.8828e-15	5.5611e-16	4.0088e-15
1185.5389	13510.57	0.6998	0.1172	2.8058e-15	4.7002e-16	4.0095e-15
1185.5688	13518.47	0.6854	0.1176	2.7485e-15	4.7154e-16	4.0102e-15
1185.5987	13526.38	0.6795	0.1156	2.7255e-15	4.6370e-16	4.0109e-15
1185.6286	13534.28	0.5774	0.1077	2.3161e-15	4.3201e-16	4.0116e-15
1185.6585	13542.19	0.4570	0.0968	1.8336e-15	3.8844e-16	4.0123e-15
1185.6885	13550.09	0.3787	0.0874	1.5197e-15	3.5074e-16	4.0129e-15
1185.7184	13557.99	0.4408	0.0938	1.7691e-15	3.7633e-16	4.0136e-15
1185.7483	13565.90	0.5094	0.1028	2.0450e-15	4.1251e-16	4.0143e-15
1185.7782	13573.80	0.5609	0.1052	2.2519e-15	4.2238e-16	4.0149e-15
1185.8081	13581.71	0.6522	0.1140	2.6189e-15	4.5760e-16	4.0156e-15
1185.8380	13589.61	0.7037	0.1169	2.8261e-15	4.6958e-16	4.0162e-15
1185.8679	13597.52	0.8637	0.1296	3.4694e-15	5.2069e-16	4.0169e-15
1185.8978	13605.42	0.8637	0.1334	3.4700e-15	5.3575e-16	4.0175e-15
1185.9277	13613.32	0.9445	0.1347	3.7953e-15	5.4104e-16	4.0181e-15
1185.9576	13621.23	0.6522	0.1135	2.6209e-15	4.5597e-16	4.0188e-15
1185.9876	13629.13	1.0782	0.1439	4.3337e-15	5.7847e-16	4.0194e-15
1186.0175	13637.04	0.9813	0.1370	3.9448e-15	5.5089e-16	4.0200e-15
1186.0474	13644.94	0.8716	0.1294	3.5044e-15	5.2010e-16	4.0206e-15
1186.0773	13652.85	0.9352	0.1340	3.7605e-15	5.3903e-16	4.0212e-15
1186.1072	13660.75	0.8001	0.1264	3.2177e-15	5.0817e-16	4.0218e-15
1186.1371	13668.65	0.9077	0.1338	3.6510e-15	5.3817e-16	4.0224e-15
1186.1670	13676.56	0.9434	0.1350	3.7952e-15	5.4295e-16	4.0230e-15
1186.1969	13684.46	0.9936	0.1377	3.9980e-15	5.5410e-16	4.0236e-15
1186.2268	13692.37	0.9044	0.1321	3.6395e-15	5.3142e-16	4.0242e-15
1186.2567	13700.27	1.0787	0.1432	4.3414e-15	5.7640e-16	4.0248e-15
